step,body,x,y,z
37,3,7.707992072227996e-01,6.162685789173130e-01,2.832972104026113e-04
37,4,7.719212929365671e-01,6.161560217340266e-01,-1.159320058069490e-03
37,5,1.271056155352529e+00,5.636598450574440e-01,1.820053012701158e-02
37,6,4.941358601806733e+00,3.228019655632599e-01,6.843391526843497e-03
37,7,9.072081747766175e+00,2.225198008684788e-01,5.997986406320897e-09
37,8,1.826630239312065e+01,1.564791231749293e-01,1.206720333734138e-10
37,9,2.988688351912405e+01,1.200488784336390e-01,1.258134381943150e-11
38,0,1.139055477928220e-05,-3.199272797641212e-04,-6.806635449825783e-06
38,1,-4.510583314950484e-01,1.139179725854453e-01,1.401739745778595e-02
38,2,3.255592392794427e-01,6.425312674842375e-01,3.806105031303356e-02
38,3,7.599358311088203e-01,6.299004819208895e-01,2.830697022103383e-04
38,4,7.614616425850773e-01,6.298271114133701e-01,-6.584570343154241e-04
38,5,1.265288371079257e+00,5.776605816872344e-01,1.865261537591552e-02
38,6,4.940894284444933e+00,3.312863743462169e-01,7.023260651351224e-03
38,7,9.071942780852677e+00,2.283744281792806e-01,6.483592424156878e-09
38,8,1.826626815410079e+01,1.605968949312872e-01,1.304459583596300e-10
38,9,2.988687073554997e+01,1.232080419381449e-01,1.360046738902032e-11
39,0,1.196937394370222e-05,-3.280888925122807e-04,-6.979350510484189e-06
39,1,-4.573486346216363e-01,9.244960305809788e-02,1.138270293448249e-02
39,2,3.073930849209184e-01,6.515333877662122e-01,3.859443083762828e-02
39,3,7.488416490136554e-01,6.433384273065226e-01,2.809719978773957e-04
39,4,7.505339211503009e-01,6.433163541401757e-01,-1.256224173951193e-05
39,5,1.259381534619086e+00,5.915977898258670e-01,1.910264953764380e-02
39,6,4.940417931541745e+00,3.397699749156715e-01,7.203112635910160e-03
39,7,9.071800205293101e+00,2.342289653442942e-01,6.994662277691419e-09
39,8,1.826623302578247e+01,1.647146589027705e-01,1.407329840694670e-10
39,9,2.988685761993710e+01,1.263672040784742e-01,1.467310501306400e-11
40,0,1.256188317278276e-05,-3.362477639420466e-04,-7.151967978726429e-06
40,1,-4.623084494075378e-01,7.071134142701445e-02,8.714875473468076e-03
40,2,2.889849955916731e-01,6.600223968302129e-01,3.909742592295083e-02
40,3,7.375209745936947e-01,6.565784896366604e-01,2.781529535157433e-04
40,4,7.390796357526560e-01,6.566124004398466e-01,6.848142787640678e-04
40,5,1.253336447243352e+00,6.054700080733053e-01,1.955058543333557e-02
40,6,4.939929544990759e+00,3.482527466251924e-01,7.382947042667844e-03
40,7,9.071654021155430e+00,2.400834100526075e-01,7.531839241590202e-09
40,8,1.826619700816776e+01,1.688324148897696e-01,1.515461368195397e-10
40,9,2.988684417228562e+01,1.295263648196475e-01,1.580061681862127e-11
41,0,1.316803257018407e-05,-3.444038563277566e-04,-7.324487808435901e-06
41,1,-4.659320782668631e-01,4.876774327969396e-02,6.021840118062119e-03
41,2,2.703495996163159e-01,6.679919221540189e-01,3.956965822436764e-02
41,3,7.259778515078447e-01,6.696168583605244e-01,2.763095326033427e-04
41,4,7.270679479162915e-01,6.697001739080507e-01,1.295563234806229e-03
41,5,1.247153927268835e+00,6.192757871229166e-01,1.999637627468201e-02
41,6,4.939429126733182e+00,3.567346688341872e-01,7.562763433895764e-03
41,7,9.071504228509369e+00,2.459377599933478e-01,8.095765875152829e-09
41,8,1.826616010125876e+01,1.729501626926752e-01,1.628984336622937e-10
41,9,2.988683039259569e+01,1.326855241266859e-01,1.698436209666378e-11
42,0,1.378777184202664e-05,-3.525571331114143e-04,-7.496910004713897e-06
42,1,-4.682153787165457e-01,2.668287269092254e-02,3.311461571590378e-03
42,2,2.515016879000203e-01,6.754360114013714e-01,4.001077527960319e-02
42,3,7.142154633236595e-01,6.824498420661717e-01,2.777161636099239e-04
42,4,7.145435322459538e-01,6.825606241396431e-01,1.634628734744385e-03
42,5,1.240834809832896e+00,6.330136899882715e-01,2.043997567123878e-02
42,6,4.938916678757819e+00,3.652157209080470e-01,7.742561371992424e-03
42,7,9.071350827426336e+00,2.517920128556832e-01,8.687084005930073e-09
42,8,1.826612230505763e+01,1.770679021118781e-01,1.748028822005291e-10
42,9,2.988681628086747e+01,1.358446819646101e-01,1.822569928683077e-11
43,0,1.442105032145115e-05,-3.607075589420389e-04,-7.669234627658162e-06
43,1,-4.691557021424166e-01,4.520461017695528e-03,5.915636915348383e-04
43,2,2.324562015722389e-01,6.823491362050005e-01,4.042044973272644e-02
43,3,7.022353030763997e-01,6.950738056899290e-01,2.844370207008127e-04
43,4,7.016939737951967e-01,6.951759269175671e-01,1.534050657749653e-03
43,5,1.234379946665158e+00,6.466822922249145e-01,2.088133763757666e-02
43,6,4.938392203101045e+00,3.736958822182909e-01,7.922340419486423e-03
43,7,9.071193817979474e+00,2.576461663288238e-01,9.306434713410363e-09
43,8,1.826608361956658e+01,1.811856329477694e-01,1.872724804038139e-10
43,9,2.988680183710114e+01,1.390038382984408e-01,1.952598596243928e-11
44,0,1.506781699729313e-05,-3.688550997141074e-04,-7.841461796130446e-06
44,1,-4.687518560035591e-01,-1.765593358884933e-02,-2.130050928295924e-03
44,2,2.132282195641314e-01,6.887261955751670e-01,4.079837953596373e-02
44,3,6.900375621890815e-01,7.074850156492152e-01,2.964323584661233e-04
44,4,6.888180280728449e-01,7.075421674471384e-01,9.969227445274754e-04
44,5,1.227790205855845e+00,6.602801821470501e-01,2.132041660026882e-02
44,6,4.937855701846781e+00,3.821751321427108e-01,8.102100139039526e-03
44,7,9.071033200243635e+00,2.635002181020221e-01,9.954458312779768e-09
44,8,1.826604404478788e+01,1.853033550007404e-01,2.003202164270169e-10
44,9,2.988678706129689e+01,1.421629930931988e-01,2.088657881578355e-11
45,0,1.572802054674107e-05,-3.769997226050831e-04,-8.013591691496146e-06
45,1,-4.670040889338716e-01,-3.978276627247273e-02,-4.845581326612905e-03
45,2,1.938329461316917e-01,6.945625189340945e-01,4.114428812936055e-02
45,3,6.776236672958945e-01,7.196795985224044e-01,3.110808643753469e-04
45,4,6.761192522302140e-01,7.196727903490606e-01,2.362269745043056e-04
45,5,1.221066471620917e+00,6.738059610390885e-01,2.175716740471281e-02
45,6,4.937307177126470e+00,3.906534500655154e-01,8.281840093449724e-03
45,7,9.070868974295394e+00,2.693541658645747e-01,1.063179433875108e-08
45,8,1.826600358072384e+01,1.894210680711827e-01,2.139590684307350e-10
45,9,2.988677195345488e+01,1.453221463139049e-01,2.230883364369828e-11
46,0,1.640160937191505e-05,-3.851413961119828e-04,-8.185624561284471e-06
46,1,-4.639140985343079e-01,-6.179634542667820e-02,-7.547208527020730e-03
46,2,1.742856983364203e-01,6.998538687770703e-01,4.145792459833941e-02
46,3,6.649975321517605e-01,7.316537210586236e-01,3.253925427370741e-04
46,4,6.636041002218563e-01,7.315840533913139e-01,-5.050767636750569e-04
46,5,1.214209644064133e+00,6.872582433620030e-01,2.219154532178484e-02
46,6,4.936746631119053e+00,3.991308153774750e-01,8.461559845654313e-03
46,7,9.070701140213041e+00,2.752080073058232e-01,1.133908152944848e-08
46,8,1.826596222737684e+01,1.935387719594880e-01,2.282020044029083e-10
46,9,2.988675651357531e+01,1.484812979255799e-01,2.379410533329614e-11
47,0,1.708853164036727e-05,-3.932800900868855e-04,-8.357560722761133e-06
47,1,-4.594850619820925e-01,-8.363267277303961e-02,-1.022707590555331e-02
47,2,1.546018934952369e-01,7.045964429613949e-01,4.173906380922245e-02
47,3,6.521644150158837e-01,7.434037123652903e-01,3.374813279418743e-04
47,4,6.511746947065880e-01,7.432851788554737e-01,-1.073776802200540e-03
47,5,1.207220638936178e+00,7.006356569544527e-01,2.262350605432508e-02
47,6,4.936174066050938e+00,4.076072074760649e-01,8.641258958732939e-03
47,7,9.070529698076582e+00,2.810617401151547e-01,1.207695781034661e-08
47,8,1.826591998474928e+01,1.976564664660485e-01,2.430619819815453e-10
47,9,2.988674074165837e+01,1.516404478932443e-01,2.534374784787188e-11
48,0,1.778873532954996e-05,-4.014157757713230e-04,-8.529400566442375e-06
48,1,-4.537216899174116e-01,-1.052272838592733e-01,-1.287726960974120e-02
48,2,1.347970366111508e-01,7.087868766247385e-01,4.198750652281014e-02
48,3,6.391298407873629e-01,7.549260586718375e-01,3.464734730483719e-04
48,4,6.387163330382487e-01,7.547788608807701e-01,-1.398962088972121e-03
48,5,1.200100387390975e+00,7.139368432286295e-01,2.305300574345297e-02
48,6,4.935589484195978e+00,4.160826057656103e-01,8.820936995910678e-03
48,7,9.070354647967742e+00,2.869153619820034e-01,1.284606027827279e-08
48,8,1.826587685284364e+01,2.017741513912563e-01,2.585519482789897e-10
48,9,2.988672463770425e+01,1.547995961819189e-01,2.695911421303266e-11
49,0,1.850216827534726e-05,-4.095484258295186e-04,-8.701144559556962e-06
49,1,-4.466303044066633e-01,-1.265150893594753e-01,-1.548979907615801e-02
49,2,1.148867077960257e-01,7.124222437348386e-01,4.220307948613019e-02
49,3,6.258992527037558e-01,7.662173705876257e-01,3.520843676963400e-04
49,4,6.261256775210501e-01,7.660640059374568e-01,-1.457616943744805e-03
49,5,1.192849835739329e+00,7.271604573607915e-01,2.348000097471157e-02
49,6,4.934992887875437e+00,4.245569896574297e-01,9.000593520561075e-03
49,7,9.070175989969959e+00,2.927688705958516e-01,1.364702518547520e-08
49,8,1.826583283166245e+01,2.058918265355041e-01,2.746848397078671e-10
49,9,2.988670820171316e+01,1.579587427566243e-01,2.864155650307542e-11
50,0,1.922877822482889e-05,-4.176780143804082e-04,-8.872793249440930e-06
50,1,-4.382189421270123e-01,-1.474302176967148e-01,-1.805657771030619e-02
50,2,9.488654969658131e-02,7.155000582728264e-01,4.238563550249223e-02
50,3,6.124780067543862e-01,7.772743634858823e-01,3.543584849162676e-04
50,4,6.133110813619298e-01,7.771374034659861e-01,-1.253478072322535e-03
50,5,1.185469945200035e+00,7.403051684764476e-01,2.390444878403991e-02
50,6,4.934384279457971e+00,4.330303385699785e-01,9.180228096209208e-03
50,7,9.069993724168393e+00,2.986222636462304e-01,1.448048792375515e-08
50,8,1.826578792120829e+01,2.100094916991847e-01,2.914735818085838e-10
50,9,2.988669143368528e+01,1.611178875823812e-01,3.039242582759678e-11
51,0,1.996851289344555e-05,-4.258045170283367e-04,-9.044347266842239e-06
51,1,-4.284974842718444e-01,-1.679058597039197e-01,-2.056940381673294e-02
51,2,7.481225493456489e-02,7.180182750528137e-01,4.253505348000431e-02
51,3,5.988714511281542e-01,7.880938524746316e-01,3.535871563721158e-04
51,4,6.001860001379997e-01,7.879942080396394e-01,-8.103491644179257e-04
51,5,1.177961691648574e+00,7.533696598301642e-01,2.432630666357204e-02
51,6,4.933763661359591e+00,4.415026319289934e-01,9.359840286534735e-03
51,7,9.069807850649914e+00,3.044755388227211e-01,1.534708300866036e-08
51,8,1.826574212148377e+01,2.141271466826912e-01,3.089310890782039e-10
51,9,2.988667433362084e+01,1.642770306242103e-01,3.221307231831481e-11
52,0,2.072132002694809e-05,-4.339279108922749e-04,-9.215807329108826e-06
52,1,-4.174778150419279e-01,-1.878741163015997e-01,-2.301994189950569e-02
52,2,5.467955357181192e-02,7.199752901807053e-01,4.265123845872650e-02
52,3,5.850849915479215e-01,7.986727590946786e-01,3.503660046527730e-04
52,4,5.866635496776529e-01,7.986274655291807e-01,-1.767698787407357e-04
52,5,1.170326065363548e+00,7.663526289799678e-01,2.474553256726186e-02
52,6,4.933131036043641e+00,4.499738491676348e-01,9.539429655374946e-03
52,7,9.069618369503107e+00,3.103286938149560e-01,1.624744406373738e-08
52,8,1.826569543249159e+01,2.182447912864171e-01,3.270702648005583e-10
52,9,2.988665690152004e+01,1.674361718471320e-01,3.410484511608474e-11
53,0,2.148714746837491e-05,-4.420481746333390e-04,-9.387174243228346e-06
53,1,-4.051740109624258e-01,-2.072658505121309e-01,-2.539970449506067e-02
53,2,3.450420061068628e-02,7.213699411555131e-01,4.273412161665573e-02
53,3,5.711240607996148e-01,8.090081296371241e-01,3.457867493561558e-04
53,4,5.726588520627756e-01,8.090266918840725e-01,5.583901783702730e-04
53,5,1.162564070770971e+00,7.792527879563187e-01,2.516208491633301e-02
53,6,4.932486406020764e+00,4.584439697266312e-01,9.718995766727800e-03
53,7,9.069425280818278e+00,3.161817263126195e-01,1.718220380484121e-08
53,8,1.826564785423446e+01,2.223624253107561e-01,3.459040008774678e-10
53,9,2.988663913738309e+01,1.705953112161669e-01,3.606909235809432e-11
54,0,2.226594323051515e-05,-4.501652884803227e-04,-9.558448908681023e-06
54,1,-3.916025636490899e-01,-2.260105455649115e-01,-2.770003475278923e-02
54,2,1.430196354015579e-02,7.222015066167520e-01,4.278366025475358e-02
54,3,5.569938137029692e-01,8.190971619768515e-01,3.417242895106117e-04
54,4,5.581137027038069e-01,8.191757566399132e-01,1.242591066699042e-03
54,5,1.154676726186563e+00,7.920688634256403e-01,2.557592260455306e-02
54,6,4.931829773848871e+00,4.669129730544219e-01,9.898538184754975e-03
54,7,9.069228584687444e+00,3.220346340054493e-01,1.815199402450176e-08
54,8,1.826559938671518e+01,2.264800485561022e-01,3.654451776609999e-10
54,9,2.988662104121022e+01,1.737544486963357e-01,3.810716116522915e-11
55,0,2.305765557431776e-05,-4.582792342528588e-04,-9.729632320060706e-06
55,1,-3.767826390328753e-01,-2.440361713930251e-01,-2.991209004579535e-02
55,2,-5.911390062484984e-03,7.224697057417820e-01,4.279983776124578e-02
55,3,5.426982786418195e-01,8.289372094999354e-01,3.408575249288124e-04
55,4,5.430654191028157e-01,8.290526254897510e-01,1.657929250822457e-03
55,5,1.146665063556175e+00,8.047995968483854e-01,2.598700500333154e-02
55,6,4.931161142133115e+00,4.753808386072999e-01,1.007805647378490e-02
55,7,9.069028281204337e+00,3.278874145832372e-01,1.915744557634821e-08
55,8,1.826555002993658e+01,2.305976608228496e-01,3.857066637867831e-10
55,9,2.988660261300165e+01,1.769135842526589e-01,4.022039762961124e-11
56,0,2.386223309377987e-05,-4.663899953817150e-04,-9.900725569417082e-06
56,1,-3.607363764316435e-01,-2.612690625023291e-01,-3.202682697777113e-02
56,2,-2.612010486448286e-02,7.221746972972362e-01,4.278266355543789e-02
56,3,5.282393828886015e-01,8.385256766445510e-01,3.454577514366285e-04
56,4,5.277259496938800e-01,8.386379113277476e-01,1.619642378198853e-03
56,5,1.138530128194474e+00,8.174437446316306e-01,2.639529196664166e-02
56,6,4.930480513525855e+00,4.838475458495554e-01,1.025755019831579e-02
56,7,9.068824370464407e+00,3.337400657358303e-01,2.019918835959678e-08
56,8,1.826549978390154e+01,2.347152619113931e-01,4.067013160086208e-10
56,9,2.988658385275761e+01,1.800727178501569e-01,4.241014680234348e-11
57,0,2.467962480791247e-05,-4.744975569256122e-04,-1.007172984826276e-05
57,1,-3.434892312158710e-01,-2.776338110345052e-01,-3.403498825513402e-02
57,2,-4.630845003558080e-02,7.213170783489252e-01,4.273217301130733e-02
57,3,5.136179526137947e-01,8.478598317000946e-01,3.552700511120748e-04
57,4,5.124004374408383e-01,8.479301491711060e-01,1.148355474662862e-03
57,5,1.130272978522034e+00,8.300000782761889e-01,2.680074383576564e-02
57,6,4.929787890726628e+00,4.923130742536181e-01,1.043701892301867e-02
57,7,9.068616852564816e+00,3.395925851531319e-01,2.127785130361006e-08
57,8,1.826544864861302e+01,2.388328516221276e-01,4.284419790347974e-10
57,9,2.988656476047832e+01,1.832318494538503e-01,4.467775268151180e-11
58,0,2.550978026044130e-05,-4.826019055838094e-04,-1.024264644913960e-05
58,1,-3.250703651300400e-01,-2.930531798773003e-01,-3.592709202022312e-02
58,2,-6.646073142181670e-02,7.198978826348578e-01,4.264842736114630e-02
58,3,4.988363743987029e-01,8.569368269491004e-01,3.677879458893781e-04
58,4,4.972707001256783e-01,8.569442116559852e-01,4.477519572508990e-04
58,5,1.121894685800949e+00,8.424673845182374e-01,2.720332144386350e-02
58,6,4.929083276482114e+00,5.007774033001999e-01,1.061646221274044e-02
58,7,9.068405727604437e+00,3.454449705251029e-01,2.239406235252637e-08
58,8,1.826539662407399e+01,2.429504297554483e-01,4.509414853659491e-10
58,9,2.988654533616403e+01,1.863909790287594e-01,4.702455820042811e-11
59,0,2.635264962793248e-05,-4.907030297034478e-04,-1.041347676658497e-05
59,1,-3.055130885701640e-01,-3.074480419329025e-01,-3.769342439575307e-02
59,2,-8.656130362618926e-02,7.179185786062376e-01,4.253151357954425e-02
59,3,4.838991373749850e-01,8.657538876073575e-01,3.804183010416473e-04
59,4,4.823510179060249e-01,8.656959987662634e-01,-2.714358023511834e-04
59,5,1.113396333869110e+00,8.548444654654589e-01,2.760298612036467e-02
59,6,4.928366673586106e+00,5.092405124784376e-01,1.079587963250685e-02
59,7,9.068190995683864e+00,3.512972195417625e-01,2.354844844994974e-08
59,8,1.826534371028750e+01,2.470679961117509e-01,4.742126551339197e-10
59,9,2.988652557981496e+01,1.895501065399048e-01,4.945190521603522e-11
60,0,2.720818383704314e-05,-4.988009192803669e-04,-1.058422229734032e-05
60,1,-2.848553592345971e-01,-3.207373531776780e-01,-3.932403617760353e-02
60,2,-1.065945819874835e-01,7.153810671415156e-01,4.238154424801023e-02
60,3,4.688117670489681e-01,8.743083967338083e-01,3.914295743673386e-04
60,4,4.675746787288850e-01,8.741955821945759e-01,-8.685208118751498e-04
60,5,1.104779018873276e+00,8.671301387276990e-01,2.799969969518259e-02
60,6,4.927638084879472e+00,5.177023812860347e-01,1.097527074752553e-02
60,7,9.067972656905399e+00,3.571493298931892e-01,2.474163552370269e-08
60,8,1.826528990725664e+01,2.511855504914314e-01,4.982682959416617e-10
60,9,2.988650549143138e+01,1.927092319523069e-01,5.196113449747955e-11
61,0,2.807633469159209e-05,-5.068955659518242e-04,-1.075488463963067e-05
61,1,-2.631403414959330e-01,-3.328381689739660e-01,-4.080874483736856e-02
61,2,-1.265450544488226e-01,7.122876789387695e-01,4.219865740054693e-02
61,3,4.535800725464902e-01,8.825978865171896e-01,3.998326542758151e-04
61,4,4.528550419843619e-01,8.824479580133856e-01,-1.263173817428981e-03
61,5,1.096043849001061e+00,8.793232375421469e-01,2.839342450275265e-02
61,6,4.926897513250126e+00,5.261629892294041e-01,1.115463512318905e-02
61,7,9.067750711373057e+00,3.630012992695222e-01,2.597424847065224e-08
61,8,1.826523521498457e+01,2.553030926948862e-01,5.231212027046543e-10
61,9,2.988648507101351e+01,1.958683552309861e-01,5.455358571491220e-11
62,0,2.895705501009472e-05,-5.149869629792146e-04,-1.092546549128866e-05
62,1,-2.404170304993739e-01,-3.436657152672709e-01,-4.213714326280974e-02
62,2,-1.463972933077875e-01,7.086411715918711e-01,4.198301635049960e-02
62,3,4.382099043204803e-01,8.906200146879723e-01,4.050978640394569e-04
62,4,4.381051006073454e-01,8.904550055824252e-01,-1.412415495077013e-03
62,5,1.087191944211974e+00,8.914226108930473e-01,2.878412338589399e-02
62,6,4.926144961632991e+00,5.346223158238096e-01,1.133397232507787e-02
62,7,9.067525159192570e+00,3.688531253609623e-01,2.724691114161580e-08
62,8,1.826517963347449e+01,2.594206225225117e-01,5.487841574941301e-10
62,9,2.988646431856162e+01,1.990274763409626e-01,5.723059742855435e-11
63,0,2.985029877428700e-05,-5.230751052184564e-04,-1.109596664643501e-05
63,1,-2.167409442610412e-01,-3.531335288544855e-01,-4.329861697768456e-02
